,com_1,com_2,com_3,com_4,com_5,hole_1,hole_2
36003,40,38,41,18,13,37,26
36004,15,34,20,29,36,22,4
36005,52,19,28,50,2,6,24
36006,15,20,51,27,17,28,27
36007,9,12,4,39,43,25,6
36008,3,3,40,20,5,39,28
36009,52,8,36,24,40,40,43
36010,45,32,6,26,52,12,30
36011,16,18,40,18,41,17,14
36012,21,38,32,29,22,9,12
36013,7,18,28,21,25,34,38
36014,8,10,23,28,28,2,43
36015,31,29,32,40,45,52,33
36016,7,41,39,8,13,9,37
36017,30,12,31,16,44,26,34
36018,1,7,43,22,35,48,42
36019,21,28,15,44,9,36,25
36020,15,10,34,22,44,12,47
36021,25,35,39,12,24,37,6
36022,31,13,27,20,32,47,36
36023,26,20,18,14,6,48,23
36024,15,22,42,27,48,11,6
36025,9,10,44,28,24,37,30
36026,43,16,49,24,34,44,6
36027,51,35,21,33,44,31,39
36028,38,9,42,41,39,12,39
36029,43,28,26,36,24,40,27
36030,45,27,9,35,13,6,8
36031,20,33,16,5,33,21,46
36032,10,40,23,46,14,4,33
36033,1,5,22,18,32,41,50
36034,27,45,35,6,34,41,34
36035,32,44,1,10,36,12,34
36036,3,24,38,33,50,35,2
36037,19,22,45,39,41,30,24
36038,9,38,6,26,21,50,25
36039,18,5,7,50,21,3,12
36040,50,52,11,15,10,9,20
36041,25,48,52,30,42,52,11
36042,47,3,6,8,2,21,4
36043,22,29,35,9,42,1,51
36044,14,32,49,36,7,52,48
36045,24,52,32,22,37,50,10
36046,42,50,25,49,40,50,17
36047,4,3,6,39,22,23,15
36048,2,14,19,52,29,15,47
36049,41,42,27,44,39,46,51
36050,44,34,8,51,25,33,20
36051,12,30,1,36,12,1,10
36052,50,19,46,7,32,35,22
36053,4,49,12,20,33,46,52
36054,18,52,41,45,40,2,17
36055,31,7,37,46,43,9,5
36056,4,25,4,37,28,47,26
36057,2,14,9,10,10,33,14
36058,9,24,12,14,9,39,44
36059,30,26,36,49,28,46,52
36060,33,4,33,44,37,18,47
36061,45,46,29,22,14,4,11
36062,48,27,18,46,15,50,19
36063,9,27,17,15,6,22,36
36064,8,2,48,27,51,17,49
36065,25,8,30,24,30,25,6
36066,27,34,34,23,23,47,29
36067,36,16,36,31,35,40,9
36068,24,29,19,20,51,38,22
36069,33,47,45,31,11,36,39
36070,38,36,46,13,16,52,38
36071,11,21,26,14,4,52,3
36072,5,35,38,32,23,31,1
36073,40,22,49,18,1,23,47
36074,16,28,18,40,48,39,16
36075,14,10,50,40,6,6,30
36076,13,28,20,42,6,37,7
36077,24,45,4,52,27,37,1
36078,49,38,35,15,13,47,21
36079,25,7,51,18,11,14,39
36080,43,44,18,12,10,17,39
36081,16,20,35,19,5,48,52
36082,45,4,33,43,1,6,7
36083,3,47,31,36,47,17,47
36084,5,24,24,19,7,40,24
36085,33,10,6,50,30,6,27
36086,28,46,51,26,21,12,7
36087,48,43,42,42,23,21,1
36088,19,2,1,27,13,16,36
36089,6,17,20,19,52,21,11
36090,49,1,14,39,45,19,42
36091,49,50,50,50,10,13,37
36092,31,25,3,2,27,2,16
36093,30,36,34,7,28,8,51
36094,4,14,48,35,24,44,16
36095,42,18,48,23,9,41,28
36096,18,29,29,37,48,48,4
36097,21,6,16,20,33,7,1
36098,50,48,29,10,51,27,36
36099,38,40,6,5,29,32,13
36100,31,14,4,43,26,35,28
36101,40,2,41,32,40,18,8
36102,11,2,35,18,7,2,30
36103,23,28,15,6,10,29,28
36104,50,26,8,11,4,11,32
36105,17,38,23,43,32,21,8
36106,39,26,16,23,31,38,16
36107,47,48,13,37,27,19,13
36108,41,3,21,41,23,13,29
36109,49,9,26,30,3,50,29
36110,11,24,32,33,19,6,11
36111,25,43,47,16,7,46,42
36112,19,17,4,22,5,51,48
36113,25,47,1,4,41,26,8
36114,50,46,12,21,40,38,2
36115,45,50,21,11,35,27,42
36116,17,39,48,7,8,26,38
36117,21,20,20,30,32,47,32
36118,10,43,12,15,49,4,10
36119,22,12,11,3,24,49,7
36120,15,7,10,48,37,44,24
36121,26,6,5,4,37,37,44
36122,12,34,16,18,23,3,12
36123,45,51,30,26,17,12,36
36124,9,18,23,46,35,43,24
36125,17,29,1,23,34,15,46
36126,10,16,22,49,31,37,45
36127,50,8,33,10,15,25,5
36128,13,22,7,7,11,13,51
36129,27,13,14,23,36,4,17
36130,9,26,33,49,17,38,14
36131,48,36,1,9,25,28,27
36132,49,15,25,10,37,52,25
36133,49,47,43,18,34,45,9
36134,34,20,46,43,17,36,15
36135,5,24,40,20,37,21,14
36136,43,43,40,24,14,20,8
36137,10,46,28,43,21,40,13
36138,34,45,28,4,38,17,50
36139,8,44,13,38,49,1,31
36140,29,15,29,6,36,46,41
36141,39,12,21,33,38,24,17
36142,50,34,6,4,32,12,5
36143,29,3,8,43,30,14,33
36144,39,3,27,12,36,51,3
36145,44,17,29,51,26,13,10
36146,3,11,35,17,44,8,9
36147,20,45,25,40,50,42,15
36148,14,43,15,11,47,38,47
36149,9,38,34,12,49,16,22
36150,25,49,40,2,31,25,14
36151,20,23,28,43,13,22,13
36152,5,19,15,5,23,20,39
36153,12,20,25,37,50,41,10
36154,43,1,25,13,42,30,41
36155,20,12,3,4,27,22,8
36156,25,4,40,5,17,38,7
36157,1,38,27,14,25,51,48
36158,47,1,41,3,8,42,39
36159,51,41,23,52,18,21,21
36160,47,5,28,3,25,35,47
36161,1,32,22,5,41,34,49
36162,30,51,51,16,19,13,13
36163,17,28,29,32,21,37,37
36164,26,12,1,50,17,6,41
36165,47,37,29,10,7,35,37
36166,9,19,36,32,14,4,17
36167,52,23,48,42,4,5,34
36168,50,10,48,7,45,19,39
36169,19,29,49,37,43,39,3
36170,24,22,36,38,7,43,50
36171,34,51,48,5,32,17,22
36172,16,40,50,33,13,27,11
36173,6,6,28,37,45,33,8
36174,5,13,13,28,39,30,11
36175,52,3,23,36,14,19,21
36176,13,36,26,29,43,23,9
36177,29,28,3,24,20,33,8
36178,48,46,26,31,42,35,48
36179,49,45,50,7,38,1,23
36180,31,42,5,50,1,2,27
36181,12,50,12,52,50,9,43
36182,43,40,14,1,28,2,46
36183,1,9,20,11,51,41,52
36184,22,35,32,9,38,31,18
36185,7,44,19,28,9,46,39
36186,32,36,43,11,30,23,17
36187,34,12,18,24,1,33,40
36188,33,37,34,42,10,14,28
36189,18,27,34,8,30,41,3
36190,24,7,52,1,12,8,41
36191,40,8,37,35,11,34,48
36192,28,26,48,25,1,14,32
36193,6,17,12,51,47,21,4
36194,26,30,40,16,3,42,49
36195,34,8,2,13,30,5,42
36196,47,16,22,25,32,21,51
36197,27,20,16,3,23,33,1
36198,49,18,44,8,5,28,15
36199,12,16,52,48,19,36,10
36200,10,3,11,16,33,49,38
36201,51,6,35,5,34,9,4
36202,6,11,24,22,33,37,9
36203,29,2,52,22,30,30,36
36204,7,10,13,14,18,2,39
36205,41,9,11,25,47,43,52
36206,7,30,2,39,19,33,4
36207,13,23,27,32,27,48,37
36208,8,3,20,24,22,41,29
36209,36,52,28,6,46,4,10
36210,26,43,25,31,18,42,2
36211,47,12,26,21,39,14,16
36212,33,44,19,52,18,7,2
36213,34,29,1,31,25,3,21
36214,20,50,38,26,47,38,19
36215,39,43,49,6,7,44,51
36216,50,7,50,1,47,31,22
36217,36,7,16,36,20,46,18
36218,39,29,11,25,35,44,17
36219,4,16,29,52,33,5,18
36220,27,40,34,18,27,18,10
36221,43,21,44,29,19,9,3
36222,16,20,43,20,51,21,1
36223,29,30,38,26,23,23,19
36224,24,5,35,34,4,14,6
36225,10,49,32,28,19,5,40
36226,49,16,1,12,47,44,36
36227,19,43,31,46,21,1,48
36228,40,4,9,23,14,45,38
36229,52,35,22,32,38,33,44
36230,22,15,23,19,33,3,40
36231,35,38,3,38,10,49,31
36232,7,38,14,30,38,30,32
36233,46,49,47,31,15,7,42
36234,1,36,5,35,11,34,5
36235,17,6,10,1,34,3,14
36236,49,10,9,22,42,47,38
36237,31,48,17,34,6,21,23
36238,32,42,15,49,14,49,13
36239,34,20,23,3,12,42,48
36240,52,45,49,33,19,22,42
36241,12,51,47,34,5,1,35
36242,5,19,19,13,31,40,17
36243,4,5,34,35,20,52,19
36244,20,29,32,6,18,8,8
36245,10,4,36,51,1,6,1
36246,20,17,8,51,50,11,43
36247,31,49,31,30,34,46,45
36248,16,23,17,4,6,28,43
36249,32,29,3,37,8,33,24
36250,12,21,43,43,32,30,29
36251,5,24,1,38,9,36,47
36252,52,17,31,21,11,3,26
36253,16,45,2,6,4,7,40
36254,1,12,7,33,42,45,40
36255,43,4,19,40,42,50,35
36256,34,39,15,48,32,40,4
36257,35,41,34,2,32,2,33
36258,4,37,3,14,3,2,8
36259,39,29,31,6,11,36,2
36260,27,33,40,39,21,2,45
36261,18,11,51,1,1,24,43
36262,5,52,18,20,29,24,8
36263,51,28,2,49,8,6,22
36264,24,38,7,25,47,49,37
36265,40,24,47,31,34,28,7
36266,23,49,2,23,5,40,9
36267,4,5,52,22,32,3,9
36268,2,52,45,2,51,28,12
36269,41,47,34,20,12,33,45
36270,28,4,18,42,16,5,33
36271,2,19,22,13,51,4,16
36272,4,8,32,49,23,22,36
36273,2,17,48,10,27,29,39
36274,30,8,3,38,27,3,15
36275,24,42,18,20,27,44,8
36276,4,1,3,14,51,44,52
36277,28,34,39,10,43,6,2
36278,6,22,35,6,6,34,3
36279,25,36,11,7,34,34,32
36280,6,3,14,29,10,40,52
36281,29,3,37,51,43,49,46
36282,21,12,36,22,37,5,6
36283,28,48,16,40,26,6,50
36284,52,1,2,19,13,12,14
36285,3,23,45,42,4,13,29
36286,46,8,19,52,31,24,46
36287,25,21,35,18,32,48,3
36288,52,19,27,46,9,25,22
36289,22,9,18,19,27,31,40
36290,39,40,30,1,15,33,37
36291,2,17,42,10,16,10,1
36292,38,1,13,38,31,39,7
36293,34,31,6,45,10,38,31
36294,32,12,11,21,41,46,37
36295,4,37,7,41,21,37,36
36296,19,13,17,5,26,52,48
36297,47,48,13,24,19,6,41
36298,45,15,30,33,33,49,52
36299,7,28,14,26,21,4,40
36300,5,2,39,5,26,20,14
36301,12,44,24,17,7,28,2
36302,1,10,34,44,26,17,9
36303,20,51,26,49,21,23,39
36304,14,22,34,39,12,20,35
36305,41,2,49,45,6,17,42
36306,26,35,52,7,21,45,14
36307,31,24,15,44,15,48,28
36308,52,37,24,2,22,14,19
36309,37,37,7,21,10,22,46
36310,40,13,35,42,34,16,12
36311,13,40,6,11,17,49,39
36312,13,52,46,41,24,37,50
36313,8,11,45,31,22,15,37
36314,37,41,38,3,40,6,2
36315,4,25,38,32,14,12,9
36316,24,31,3,51,2,11,32
36317,31,29,16,24,7,41,18
36318,30,20,15,9,6,13,33
36319,52,16,42,46,42,13,25
36320,3,37,11,20,21,8,17
36321,36,29,20,40,50,14,40
36322,1,46,29,21,41,25,47
36323,52,7,13,36,41,14,27
36324,33,6,9,37,44,18,18
36325,42,39,20,19,32,12,41
36326,39,27,13,39,34,40,8
36327,19,22,11,28,35,44,34
36328,4,37,43,34,7,38,37
36329,31,29,24,35,20,48,34
36330,11,5,18,28,21,39,16
36331,3,8,39,25,35,30,39
36332,35,41,3,11,50,1,35
36333,14,40,1,35,42,28,31
36334,46,44,16,30,33,52,36
36335,13,42,40,15,37,42,40
36336,47,49,16,39,16,32,37
36337,48,52,40,48,44,3,21
36338,49,45,41,12,52,1,47
36339,38,34,45,46,10,5,8
36340,38,48,23,10,51,9,31
36341,30,28,40,37,3,6,19
36342,9,42,12,39,32,39,27
36343,45,31,11,27,6,23,37
36344,42,48,52,2,3,16,37
36345,47,35,29,31,33,44,14
36346,9,48,21,38,21,41,48
36347,50,44,11,32,14,39,2
36348,15,12,36,5,10,20,48
36349,43,1,19,29,14,26,32
36350,23,20,14,4,9,46,17
36351,24,36,48,20,13,14,31
36352,26,34,44,18,19,9,51
36353,29,28,52,15,16,48,4
36354,40,39,5,3,10,25,6
36355,41,12,33,49,47,45,9
36356,10,30,22,43,7,9,8
36357,7,34,40,37,45,35,12
36358,30,13,51,13,24,21,38
36359,46,6,5,50,47,45,36
36360,50,37,38,33,3,1,46
36361,34,41,31,12,49,19,23
36362,25,22,3,50,39,17,39
36363,42,51,17,16,33,42,13
36364,27,23,50,8,44,3,49
36365,48,51,41,44,38,14,13
36366,3,39,10,48,50,38,11
36367,10,46,32,3,17,14,49
36368,45,10,37,46,2,20,22
36369,45,43,48,18,43,49,52
36370,22,13,42,34,23,21,52
36371,10,38,41,20,13,30,38
36372,4,12,21,29,52,9,42
36373,27,36,49,19,50,27,39
36374,1,29,19,10,52,33,22
36375,12,19,32,45,2,12,43
36376,30,4,37,38,44,28,23
36377,11,7,40,29,5,51,48
36378,19,39,9,1,51,39,1
36379,18,19,11,2,25,19,51
36380,48,4,11,28,1,35,22
36381,8,28,36,27,24,32,14
36382,35,36,2,18,25,52,41
36383,31,36,46,4,33,8,43
36384,50,27,10,44,32,23,3
36385,20,19,41,50,45,25,7
36386,2,14,48,2,36,5,23
36387,45,36,35,23,34,49,6
36388,15,50,31,27,10,52,27
36389,10,12,12,7,25,41,5
36390,48,47,29,4,46,24,26
36391,12,17,26,35,40,46,20
36392,24,48,34,36,12,47,51
36393,19,28,6,21,30,38,36
36394,17,43,18,36,28,46,40
36395,20,42,34,26,8,34,10
36396,33,3,23,18,2,25,42
36397,30,13,23,34,39,34,24
36398,31,39,36,3,27,9,32
36399,34,37,41,44,12,7,42
36400,34,17,41,16,29,26,26
36401,44,33,16,41,10,30,20
36402,7,35,44,14,12,46,9
36403,44,20,47,36,43,14,16
36404,13,22,4,49,45,7,49
36405,13,50,6,15,52,18,3
36406,11,45,16,15,14,14,38
36407,26,47,30,32,39,27,9
36408,7,2,38,5,17,31,9
36409,18,48,21,35,13,30,33
36410,12,44,31,11,35,21,33
36411,18,40,25,26,27,24,44
36412,24,27,27,3,45,50,6
36413,8,23,32,29,34,47,20
36414,10,4,19,29,40,26,43
36415,30,11,6,39,29,29,38
36416,26,36,4,30,3,40,48
36417,1,17,24,47,45,32,36
36418,18,22,51,25,41,35,45
36419,10,49,1,38,31,31,21
36420,11,38,22,33,19,4,29
36421,52,3,47,6,15,32,31
36422,29,27,11,29,10,16,15
36423,23,33,9,13,52,8,39
36424,45,36,42,51,25,15,37
36425,40,42,17,52,26,24,16
36426,23,30,25,16,26,25,14
36427,42,44,14,26,35,46,37
36428,4,51,22,42,1,24,16
36429,16,21,20,3,40,32,36
36430,18,12,12,22,51,39,40
36431,52,39,51,3,16,26,19
36432,5,22,21,45,28,36,46
36433,16,41,33,1,31,18,1
36434,52,43,40,5,17,18,47
36435,52,38,2,19,51,14,32
36436,20,1,32,38,8,45,37
36437,49,16,26,50,36,20,8
36438,44,31,16,49,29,30,44
36439,47,14,35,40,10,14,26
36440,12,18,15,47,12,52,35
36441,12,39,29,27,49,13,15
36442,22,34,1,26,39,24,45
36443,13,2,21,33,16,20,41
36444,16,16,25,44,3,4,16
36445,4,6,29,30,48,29,14
36446,27,52,5,2,49,38,35
36447,41,36,32,44,29,29,40
36448,31,26,15,39,1,14,20
36449,46,36,2,3,37,45,11
36450,34,10,27,5,2,22,5
36451,9,31,50,29,25,47,2
36452,16,42,42,10,16,39,13
36453,39,19,41,18,28,32,22
36454,50,35,16,8,27,35,46
36455,3,31,25,36,10,41,25
36456,17,21,19,24,46,1,5
36457,30,48,52,34,13,41,47
36458,20,24,28,34,35,48,46
36459,21,29,28,8,27,46,13
36460,13,2,2,43,23,6,32
36461,10,11,1,52,42,11,12
36462,28,22,43,46,47,43,1
36463,31,28,51,32,11,12,28
36464,5,49,52,48,30,22,51
36465,32,30,12,19,17,14,28
36466,43,6,16,28,37,33,25
36467,2,41,30,34,40,19,5
36468,3,36,9,25,38,12,42
36469,38,41,35,26,50,3,9
36470,25,21,37,4,9,4,28
36471,38,27,24,10,2,21,25
36472,16,14,4,19,32,10,16
36473,8,9,43,43,24,43,7
36474,4,48,9,19,49,21,4
36475,39,12,17,19,21,11,16
36476,23,24,47,41,6,1,37
36477,45,49,7,49,10,28,37
36478,45,3,49,3,40,17,20
36479,19,30,44,49,30,46,45
36480,18,11,7,49,23,4,25
36481,37,17,47,27,6,24,52
36482,47,10,9,27,40,45,40
36483,47,1,38,27,24,8,12
36484,51,28,6,27,52,17,15
36485,33,19,11,24,8,40,38
36486,36,39,5,46,11,43,27
36487,38,40,31,7,19,35,17
36488,43,10,9,2,46,52,1
36489,4,2,24,18,13,12,18
36490,46,20,49,39,14,48,40
36491,13,15,3,3,45,38,52
36492,22,15,49,13,24,31,1
36493,44,14,49,19,19,7,48
36494,52,36,6,2,2,33,21
36495,34,51,19,25,27,19,31
36496,39,39,21,22,2,5,45
36497,9,3,35,21,7,4,38
36498,37,5,37,24,7,39,5
36499,3,46,6,14,45,8,6
36500,20,12,20,10,32,34,19
36501,10,31,16,39,25,50,38
36502,47,43,46,8,52,31,50
36503,41,32,49,39,45,34,43
36504,47,32,50,30,23,7,49
36505,49,30,18,27,50,25,48
36506,28,41,48,5,45,33,49
36507,40,10,46,36,43,46,38
36508,47,49,36,46,13,20,30
36509,41,1,8,35,6,35,46
36510,37,35,16,17,9,20,4
36511,11,27,44,9,48,52,29
36512,39,44,4,45,42,29,30
36513,25,35,44,45,20,4,49
36514,19,16,48,3,29,20,5
36515,36,45,24,7,36,6,43
36516,29,52,28,5,1,33,20
36517,7,45,9,32,47,7,43
36518,17,16,12,48,37,43,49
36519,39,48,3,8,29,14,51
36520,5,43,38,41,18,25,13
36521,7,33,18,12,15,33,6
36522,21,8,52,50,32,49,36
36523,26,49,6,20,32,22,5
36524,3,38,39,46,39,29,38
36525,30,21,21,21,27,5,21
36526,19,47,39,45,19,5,14
36527,26,18,48,44,21,28,19
36528,44,48,4,11,8,41,1
36529,21,3,51,18,49,34,1
36530,16,24,14,29,18,14,36
36531,41,4,37,11,24,2,43
36532,2,49,7,9,11,8,13
36533,41,28,10,12,31,14,2
36534,33,10,27,39,5,35,30
36535,4,13,5,24,8,31,36
36536,19,39,9,39,20,38,47
36537,10,4,23,51,45,28,7
36538,50,6,16,13,38,31,2
36539,44,37,4,5,34,14,16
36540,50,1,10,37,17,34,45
36541,11,19,47,32,39,52,39
36542,37,30,46,1,27,39,49
36543,38,44,27,39,36,39,18
36544,33,33,46,10,21,48,43
36545,2,34,33,27,47,29,15
36546,24,28,37,47,34,44,25
36547,46,26,52,14,27,39,37
36548,15,46,8,16,4,2,16
36549,8,33,43,34,23,34,9
36550,27,10,7,48,39,28,44
36551,7,24,31,33,42,29,28
36552,39,4,8,21,39,52,14
36553,6,34,9,25,34,31,31
36554,21,1,24,9,24,46,7
36555,21,50,40,17,35,33,29
36556,11,37,13,42,43,9,22
36557,32,16,49,11,42,3,7
36558,18,50,26,42,36,19,38
36559,15,2,45,32,12,40,28
36560,52,24,16,42,48,4,1
36561,18,6,45,17,29,15,39
36562,4,5,46,27,27,10,1
36563,4,6,13,20,31,32,7
36564,34,13,18,29,47,43,23
36565,27,3,45,20,1,42,31
36566,34,20,2,38,2,2,22
36567,6,6,23,17,5,29,52
36568,4,29,24,41,41,2,7
36569,49,18,47,37,6,3,36
36570,8,49,28,40,34,39,45
36571,21,32,39,15,16,49,45
36572,46,38,14,50,36,43,47
36573,25,28,34,28,22,30,1
36574,33,23,31,35,31,52,23
36575,52,18,5,21,41,41,52
36576,11,10,4,30,34,5,3
36577,31,1,48,33,20,20,32
36578,12,28,13,20,11,40,4
36579,40,27,50,29,15,42,9
36580,13,4,2,15,45,48,36
36581,44,17,42,33,8,49,10
36582,23,8,13,12,48,13,47
36583,41,34,1,23,25,9,52
36584,23,40,45,12,37,38,32
36585,31,8,19,52,49,40,11
36586,26,3,42,49,52,20,42
36587,43,13,44,40,51,46,12
36588,9,12,4,38,22,22,37
36589,30,22,33,31,40,38,22
36590,31,22,23,2,10,39,3
36591,13,35,7,15,25,42,9
36592,8,41,33,16,18,33,21
36593,18,18,2,11,4,32,24
36594,12,13,32,26,46,52,44
36595,33,3,4,36,25,3,41
36596,48,27,10,24,36,15,7
36597,29,14,37,4,40,8,47
36598,51,20,41,40,16,4,48
36599,17,17,52,6,24,10,9
36600,29,15,46,7,46,16,32
36601,1,10,16,52,35,45,33
36602,13,41,52,7,20,24,31
36603,50,16,30,25,36,26,46
36604,51,39,3,1,46,3,32
36605,3,10,2,2,34,4,45
36606,3,20,51,4,35,3,48
36607,4,46,28,13,48,14,49
36608,45,13,32,25,38,27,44
36609,4,13,38,30,44,17,42
36610,22,15,23,7,5,13,18
36611,45,37,23,26,37,51,26
36612,25,33,6,28,36,1,31
36613,33,46,44,28,17,21,25
36614,12,46,46,3,40,14,52
36615,45,8,25,16,18,2,47
36616,24,30,11,7,6,7,18
36617,24,15,49,46,35,28,14
36618,42,17,29,30,5,27,18
36619,10,16,21,21,2,19,48
36620,47,36,31,48,14,42,40
36621,42,35,1,6,32,8,29
36622,29,29,14,11,24,44,46
36623,9,42,29,41,28,26,4
36624,2,26,14,47,35,2,22
36625,42,33,20,20,39,47,33
36626,45,19,27,5,44,20,34
36627,32,36,34,22,36,8,29
36628,45,8,22,51,23,45,18
36629,51,14,20,17,13,13,40
36630,20,46,34,31,41,49,6
36631,40,27,41,32,47,29,19
36632,10,34,7,6,27,5,5
36633,38,41,26,19,12,42,7
36634,6,2,5,39,33,31,32
36635,22,31,24,15,6,18,14
36636,40,9,9,38,14,16,48
36637,41,2,11,6,34,39,15
36638,24,33,36,13,6,11,15
36639,21,32,36,42,14,4,17
36640,11,6,14,4,18,51,9
36641,18,47,2,28,36,14,25
36642,48,15,29,23,21,12,37
36643,18,23,20,29,42,9,38
36644,4,32,25,1,7,52,49
36645,7,41,32,26,5,18,12
36646,47,23,10,9,38,19,24
36647,4,12,19,18,42,13,39
36648,9,14,3,8,3,5,43
36649,45,11,15,23,3,47,24
36650,42,15,51,29,33,25,48
36651,10,33,13,45,11,20,50
36652,3,38,2,30,49,9,23
36653,43,49,39,45,22,27,39
36654,27,20,38,47,37,25,45
36655,39,3,40,20,21,15,18
36656,51,11,14,17,14,24,47
36657,20,2,19,49,32,5,42
36658,30,51,2,44,13,29,31
36659,28,13,32,21,3,22,12
36660,39,23,33,1,52,28,39
36661,3,24,40,35,28,19,10
36662,27,40,2,17,48,34,4
36663,25,52,11,30,7,24,37
36664,4,36,18,13,36,51,26
36665,4,6,28,37,46,38,24
36666,19,4,47,42,42,41,41
36667,51,16,38,8,11,2,47
36668,12,18,41,12,13,44,51
36669,43,49,15,19,44,1,15
36670,13,17,35,2,12,16,17
36671,45,23,38,13,34,36,45
36672,34,24,31,13,21,50,41
36673,50,8,20,50,40,6,22
36674,24,39,43,6,19,7,30
36675,21,12,33,30,9,23,35
36676,44,52,1,27,14,18,26
36677,42,48,40,6,46,47,6
36678,9,36,26,16,42,6,44
36679,12,32,8,25,18,39,3
36680,29,4,48,4,17,4,19
36681,5,1,4,41,24,40,14
36682,37,17,37,8,25,29,52
36683,16,18,22,38,7,2,4
36684,26,39,2,19,28,37,25
36685,44,36,6,46,42,21,27
36686,44,6,43,16,32,25,33
36687,35,37,22,18,20,1,39
36688,12,21,8,21,32,31,35
36689,41,20,31,8,9,32,45
36690,51,41,18,47,30,44,16
36691,18,11,33,40,20,10,4
36692,17,19,16,47,16,8,22
36693,50,24,47,26,35,41,47
36694,33,6,40,1,22,32,26
36695,19,22,7,10,29,10,51
36696,18,47,5,10,36,22,4
36697,24,52,43,21,2,32,10
36698,20,24,25,47,31,45,2
36699,45,50,30,27,40,45,27
36700,35,32,38,9,23,35,45
36701,35,15,36,36,23,35,50
36702,15,31,6,45,40,13,22
36703,39,31,7,38,39,29,33
36704,10,28,43,15,29,12,27
36705,16,5,47,51,10,19,16
36706,40,38,46,18,48,37,5
36707,17,9,39,46,26,42,33
36708,20,21,5,6,49,20,36
36709,17,50,47,29,38,31,30
36710,31,39,34,22,10,31,23
36711,9,12,44,52,32,19,6
36712,38,15,2,37,32,20,28
36713,8,35,19,44,7,24,10
36714,21,12,42,52,32,51,1
36715,11,34,39,29,32,45,40
36716,39,38,37,48,44,21,18
36717,23,45,13,39,4,24,42
36718,37,41,22,10,35,7,4
36719,7,17,13,5,42,8,31
36720,2,32,20,33,12,23,30
36721,48,41,8,32,37,24,7
36722,51,20,50,38,31,6,8
36723,50,9,12,37,1,18,30
36724,44,1,8,14,32,49,46
36725,9,15,27,28,23,50,5
36726,49,23,29,41,48,33,49
36727,35,24,35,48,25,49,9
36728,22,22,35,36,49,4,3
36729,10,16,26,52,16,44,29
36730,20,29,42,42,7,16,43
36731,12,49,42,23,40,38,38
36732,25,17,12,50,27,21,47
36733,8,26,29,32,47,25,28
36734,10,24,4,45,1,10,43
36735,19,42,13,14,40,40,7
36736,39,50,13,34,22,9,43
36737,9,27,32,48,5,39,4
36738,47,45,37,38,10,40,34
36739,43,2,20,44,39,31,18
36740,17,46,28,28,47,21,48
36741,22,45,21,24,52,50,45
36742,37,22,52,28,32,43,12
36743,4,7,43,28,45,13,1
36744,34,47,38,7,27,26,43
36745,7,12,13,10,1,6,8
36746,15,52,24,44,43,38,51
36747,20,33,22,32,13,32,45
36748,18,23,8,25,27,18,12
36749,35,34,6,2,6,19,7
36750,48,52,23,37,27,1,25
36751,32,16,19,23,37,52,10
36752,22,41,25,30,5,28,33
36753,50,45,42,20,36,8,36
36754,28,46,23,47,3,47,30
36755,1,45,18,1,42,45,13
36756,30,16,13,6,44,25,14
36757,19,18,16,19,9,45,48
36758,29,22,44,12,28,49,23
36759,11,48,45,28,51,22,10
36760,8,13,39,6,45,13,18
36761,48,21,16,41,52,27,28
36762,24,18,41,46,38,23,25
36763,36,29,22,29,37,34,47
36764,21,20,47,13,21,45,19
36765,22,41,31,35,16,6,16
36766,24,45,38,45,50,7,38
36767,52,30,22,28,11,16,27
36768,17,9,15,6,50,34,38
36769,25,12,4,27,15,40,21
36770,7,50,21,5,23,24,47
36771,6,2,21,18,48,21,22
36772,35,30,49,41,46,29,10
36773,3,38,47,14,41,44,7
36774,41,26,18,39,10,31,9
36775,39,23,9,9,8,25,37
36776,21,28,37,20,52,32,21
36777,19,8,36,29,42,34,35
36778,36,52,47,40,41,2,44
36779,44,21,37,30,7,26,22
36780,47,12,15,40,16,17,6
36781,35,13,36,26,15,49,35
36782,43,33,24,32,5,17,33
36783,20,3,23,43,4,48,13
36784,24,26,21,13,40,22,49
36785,43,44,17,25,27,12,26
36786,47,50,19,50,19,12,29
36787,13,7,43,51,3,8,4
36788,38,32,39,48,26,24,49
36789,28,11,3,8,2,35,43
36790,46,39,47,13,9,10,17
36791,13,23,39,12,6,27,8
36792,18,42,35,48,29,1,34
36793,27,1,31,21,52,46,15
36794,3,3,30,3,49,24,35
36795,8,48,29,15,18,11,29
36796,7,11,31,1,12,28,48
36797,25,12,1,5,18,12,1
36798,6,2,24,1,45,32,43
36799,25,1,41,52,34,44,16
36800,34,48,14,18,14,1,35
36801,22,25,27,8,6,17,2
36802,4,23,28,32,28,15,40
36803,41,43,2,34,46,10,2
36804,16,27,7,24,34,17,49
36805,17,35,45,19,18,25,29
36806,19,22,3,37,20,9,2
36807,34,52,21,3,37,47,18
36808,16,49,38,27,38,37,11
36809,25,45,35,15,2,13,7
36810,38,32,26,41,10,30,12
36811,14,39,37,11,22,15,13
36812,4,30,5,19,41,39,46
36813,52,43,5,25,36,21,3
36814,6,51,44,17,37,3,33
36815,38,28,19,35,7,25,29
36816,20,20,30,23,49,40,6
36817,24,10,42,6,27,49,28
36818,25,37,35,52,6,4,41
36819,26,19,12,34,51,46,1
36820,39,7,1,48,3,39,8
36821,25,30,2,21,5,44,38
36822,30,21,18,44,46,8,15
36823,51,13,1,1,47,4,21
